n,seed,agent,tc_prob,tc_label,uc_prob,uc_label
30,46,0,0.6072561144828796,0.0,0.30152732133865356,0.0
30,46,1,0.7941680550575256,0.0,0.7681697010993958,0.0
30,46,2,0.7262219786643982,0.0,0.6226514577865601,0.0
30,46,3,0.8038015365600586,0.0,0.9100444912910461,0.0
30,46,4,0.7750256657600403,0.0,0.7867924571037292,0.0
30,46,5,0.7623567581176758,0.0,0.7291744351387024,0.0
30,46,6,0.7831622362136841,0.0,0.901971161365509,0.0
30,46,7,0.7407726645469666,0.0,0.3970364034175873,0.0
30,46,8,0.7718266248703003,0.0,0.5484789609909058,0.0
30,46,9,0.7869341373443604,0.0,0.7839905023574829,0.0
30,46,10,0.7759881615638733,0.0,0.8545308709144592,0.0
30,46,11,0.709488570690155,0.0,0.5342835187911987,0.0
30,46,12,0.767877995967865,0.0,0.5152969360351562,0.0
